"SNP Name","Position (cM)","Mean LOD","Mean P Value","Variance LOD","Variance P Value","Joint LOD","Joint P Value","A Mean Est","A Mean Lower Bound","A Mean Upper Bound","A Standard Deviation Est","A Standard Deviation Lower Bound","A Standard Deviation Upper Bound","B Mean Est","B Mean Lower Bound","B Mean Upper Bound","B Standard Deviation Est","B Standard Deviation Lower Bound","B Standard Deviation Upper Bound"
"AY103944",1398.22,0.351975033459474,0.83862845209735,102.507922373476,5.50411476782009e-23,103.240959565462,2.00754496198648e-21,63.0861111111108,62.3680005040788,63.8042217181428,2.54227151241241,1.89310527841974,3.41404385508804,68.9596774193543,63.9209359824426,73.9984188562659,4.21679362141975,2.55155326501484,6.96883294166423
"IDP3777",1420.37,0.237813306177839,0.887890678745926,91.769538679987,1.18167452308804e-20,92.1888348764487,4.51251116066024e-19,63.3008849557523,62.5687994276185,64.0329704838861,2.28206777154047,1.62077518719435,3.21317438411599,67.4827586206898,63.1432088830855,71.8223083582941,3.50864062406111,2.07929595018043,5.92054201218622
"prp2",1425.72,0.510461879166337,0.774737559730807,88.1356682045179,7.27081040354178e-20,88.5839524559845,2.63184556937261e-18,63.6548672566371,62.923082219755,64.3866522935193,2.19713668720524,1.53501975247835,3.14485179390634,67.0263157894735,62.8863998573369,71.16623172161,3.28901660813455,1.92521079303227,5.61893289178313
"gpm292b",1434.14,NA,NA,NA,NA,NA,NA,63.853333333333,63.0743979095003,64.6322687571657,2.21540116827113,1.51896766280823,3.23114339860487,66.5140845070417,62.0807145280806,70.9474544860029,3.36380125566741,1.94354813415162,5.82190823515099
"umc2030",1454.52,0.0458175211781017,0.977351652694437,81.9194513138194,1.62711094687273e-18,81.9842318951513,6.6148195511149e-17,64.068656716418,63.2956305925618,64.8416828402741,2.23400044791095,1.55873468932687,3.20180081667496,65.7465753424658,61.4603238814891,70.0328268034425,3.31263369183996,1.92043012486721,5.71410635264432
"bnlg121",1460.32,NA,NA,NA,NA,NA,NA,63.7243589743588,62.929022805878,64.5196951428396,2.06740725454659,1.3697946799898,3.12030176389917,66.1987951807226,62.4188852715909,69.9787050898544,2.91029908450731,1.65520274772385,5.11710168010016
"AY112119",1467.84,NA,NA,NA,NA,NA,NA,63.8678571428572,63.0105450723345,64.7251692133799,2.14507938652553,1.41398885733073,3.25417385762362,66.6912751677853,62.4761747300554,70.9063756055151,3.0940018507889,1.74744141387613,5.47820795402282
"mmp89",1472.42,NA,NA,NA,NA,NA,NA,64.166666666667,63.4003364394037,64.9329968939304,2.30123105654345,1.63180443009401,3.24528128367379,66.2642857142861,61.8133030978323,70.7152683307398,3.47786852996999,2.03223965537095,5.95184208702382
"umc1079",1510.36,NA,NA,NA,NA,NA,NA,64.3056379821957,63.5535239721522,65.0577519922392,2.28131887821579,1.61325461366717,3.2260349854344,66.3636363636363,61.9862725001146,70.7410002271581,3.46870432734623,2.03777040579506,5.90444815389104
"umc1658",1516.36,NA,NA,NA,NA,NA,NA,64.1277258566978,63.3432043331102,64.9122473802853,2.18533420921208,1.49881053193139,3.18631708558823,65.9399999999999,61.7630507576959,70.1169492423039,3.20332076130342,1.84511705112804,5.56130782788233
"gpm89b",1570.22,NA,NA,NA,NA,NA,NA,63.5055762081785,62.7140930844447,64.2970593319123,1.97041759608467,1.24329130912378,3.12279630241793,67.337278106509,63.5881564576051,71.0863997554129,2.79710100999043,1.56458853200868,5.00053138574718
"IDP1679",1574.85,0.414761249220536,0.812710253585832,81.7904099178312,1.73555407669262e-18,82.2643257000269,5.76955608808025e-17,62.113475177305,61.3302450383407,62.8967053162693,1.83076483827694,1.10262379725585,3.03974927932149,67.960396039604,64.8041403846903,71.1166516945178,2.44224508308994,1.34155266495151,4.44601334088707
"gpm409a",1581.07,0.344962182579266,0.84157420174416,39.4378204852793,2.73014738332828e-09,39.6322732066994,5.15657513074203e-08,65.1879432624113,62.8891747090276,67.486711815795,1.83642389819028,0.898015486641932,3.75545052842624,63.9932432432432,62.8163624402836,65.1701240462028,1.55689859294997,0.579957531929317,4.17950124842073
"nfd101b",1581.78,0.26477910851361,0.875999679199171,39.2882862234698,2.94209739073281e-09,39.4571408806678,5.60479940206364e-08,65.5433333333328,63.3794648624145,67.7072018042511,1.83559302295233,0.922030718147501,3.65432699756566,63.0327868852454,61.9796921035461,64.0858816669447,1.56072062846354,0.646331314372415,3.7687310299623
"IDP204",1667.72,NA,NA,NA,NA,NA,NA,64.3734939759031,61.8106310853846,66.9363568664215,2.04512870138314,1.06225471207617,3.93742796117735,64.7446808510632,63.7737984091608,65.7155632929656,1.68548383500585,0.858778122091362,3.30802064583081
"chc101b",1678.01,2.1764764513952,0.336809353374507,50.0887124618134,1.32853893333915e-11,50.7351919532703,2.53549981788517e-10,61.2568306010924,60.2682164140968,62.245444788088,1.56546672045746,0.665924037636492,3.68012853471672,66.3458904109584,64.1153200136721,68.5764608082447,1.87636731771508,0.953765503346895,3.69142551144329
"AY109645",1679.9,1.08464348679395,0.581396829902111,45.4352072340772,1.36103754946347e-10,46.080628366135,2.36951154000064e-09,61.9074074074069,60.8906567801803,62.9241580346334,1.5192947493292,0.581060458258821,3.9724894415567,66.370967741935,64.2639155331497,68.4780199507202,1.80475532912694,0.900878008118111,3.61551926971344
"umc2085",1685.5,0.988769974051509,0.609945916618998,53.6935198028467,2.19078782045165e-12,54.3607836264173,4.42234730695339e-11,62.400966183575,61.4980124483188,63.3039199188311,1.60772400371883,0.759350450823318,3.40393091138772,66.6199261992621,64.2266019587252,69.013250439799,1.97471574316271,1.02515473388862,3.8038182309348
"gpm574b",1718.71,2.53973996897406,0.280868136619439,47.6899159846816,4.40825108129011e-11,48.5139433297241,7.37415624504079e-10,62.1588235294118,61.1309656482547,63.1866814105689,1.56036175890539,0.638186292300366,3.81507539104021,66.458041958042,64.1879686061223,68.7281153099618,1.86915394218633,0.938192122614899,3.72390299958293
"psr144c",1722.2,1.57245222593146,0.455560790219734,43.9386011846254,2.8764311382961e-10,44.2806020292652,5.60994296269747e-09,62.2758620689658,61.2525913431487,63.2991327947829,1.5370980549547,0.614307948506074,3.84606846825159,65.6945337620583,63.5918576647778,67.7972098593387,1.81658736980389,0.91478968737946,3.60737524445021
"gpm383c",1786.85,0.617873383534778,0.734227251184535,44.0485213598453,2.72260801513263e-10,44.1042883802466,6.10361021948939e-09,64.425149700599,63.4101870841189,65.440112317079,1.5347989581497,0.606130130701406,3.88630711892101,64.8000000000003,62.6233656947631,66.9766343052376,1.829934860875,0.914944211593285,3.65996259948378
"gpm442a",1829.98,1.21333482177475,0.54516465488786,81.4868165642684,2.02005227897443e-18,82.0735101279322,6.33275818254344e-17,63.4751773049649,62.7047401175686,64.2456144923612,1.95523480420505,1.24129742288882,3.07979624309362,67.0459770114947,63.3964632029622,70.6954908200272,2.75918725654214,1.54730689960852,4.92023548695525
"bnl17.14",1843.6,0.93540463581341,0.626439975867777,76.6851564986482,2.2285882908413e-17,77.1691217748473,6.92570440573231e-16,63.0170940170937,62.1433807893555,63.8908072448318,9.23597618027648,7.93103188940235,10.7556314477337,64.2925170068024,63.1340824009877,65.4509516126171,9.63790785003706,7.95277522799277,11.6801072660582
"nfa103b",1849.21,NA,NA,NA,NA,NA,NA,62.7359307359312,61.8579284507391,63.6139330211232,1.74820224481983,0.9500067276732,3.21704152167271,66.9767441860469,64.0039240412265,69.9495643308674,2.25690975255447,1.19941809090075,4.24676071656565
"asg30c",1928.01,0.311475523917115,0.855783579957896,131.362719821211,2.9850239976376e-29,133.304589062654,7.6481924909779e-28,63.6783625730995,62.6290277053733,64.7276974408257,14.6060332371665,12.5809097288171,16.9571367670303,62.8623188405798,62.0525686724638,63.6720690086958,14.3124159857068,12.7259831188262,16.0966150461788
"gpm770",1938.67,0.613909787223029,0.735683784197431,38.2963944637661,4.83107304281368e-09,38.6598167599751,8.18960350785583e-08,63.0063291139241,61.8870215341748,64.1256366936735,1.56291620684678,0.609744202197552,4.00611774711539,66.0931899641577,63.775650964016,68.4107289642995,1.85454383378959,0.913292726840386,3.76586031002968
"gpm336b",1938.92,0.691816072145239,0.707577555725424,38.9212188837479,3.53479884910723e-09,39.2914459697577,6.06458392650042e-08,63.058139534884,62.012286792422,64.103992277346,1.66398094411767,0.76014489409845,3.64250632199618,66.2280701754389,63.4134380046394,69.0427023462383,2.07372155040045,1.05008209149722,4.09522370052402
"asg48a",2022.71,NA,NA,NA,NA,NA,NA,63.6025641025635,62.367723732035,64.837404473092,1.54140785023907,0.56047271563236,4.23916828511079,64.7652733118966,62.6830026051501,66.8475440186431,1.76827162394652,0.863720599435092,3.62013426344064
"gpm420c",2031.65,0.549905656406792,0.759607954451777,36.7439963576786,1.04988702706884e-08,36.9101711585805,1.87971200622208e-07,63.2999999999997,62.2258219549979,64.3741780450015,1.60187621108304,0.699009435600745,3.67091953977485,65.6028880866423,63.2831678618985,67.9226083113861,1.89432556974828,0.953192496940411,3.76468486241819
"IDP697",2033.83,0.22314867868928,0.894424897971015,40.4797263307703,1.6215827388176e-09,40.6233616031939,3.21637599772647e-08,63.1481481481488,62.0951514315162,64.2011448647813,1.57500943873798,0.669679161039977,3.704243578763,65.4542372881362,63.2597601260797,67.6487144501927,1.8534333036153,0.934730736066968,3.6750851110391
"umc1392",2051.11,0.910812476230982,0.634190283345549,38.0242691126941,5.53521982378366e-09,38.189911691719,1.02388952568862e-07,64.3500000000001,63.3109259424315,65.3890740575687,1.50118678722524,0.551294743077506,4.08776212441193,64.9298780487806,62.9272546364309,66.9325014611302,1.76203627795892,0.875310482465232,3.54705205414541
"psr754b",2056.02,0.906271005292295,0.63563199797304,39.1442742579484,3.16175959970182e-09,39.2578635472394,6.16225952215745e-08,64.3602941176472,63.1526266722613,65.5679615630331,1.52896273187919,0.525803368712393,4.4460100002786,65.0068728522339,62.7735704860218,67.2401752184459,1.79404544680754,0.864807239630885,3.72175314649843
"umc1742",2059.02,NA,NA,NA,NA,NA,NA,63.4308510638302,62.3875905525386,64.4741115751219,1.5947231727057,0.694765063395278,3.66043448577613,65.3202846975093,63.0156974368212,67.6248719581973,1.89859617676741,0.962228464330712,3.74616588061868
"IDP2374",2060.23,0.115920692321314,0.943687367522131,39.1935674756874,3.08478542024736e-09,39.2576813369514,6.16279374393135e-08,63.5600000000001,62.5069354749417,64.6130645250585,1.54083301259996,0.61378460395928,3.86807742879678,65.116504854369,63.0065358674674,67.2264738412706,1.80971455540217,0.905280134945986,3.61773847189288
"ufg44",2084.93,NA,NA,53.7657858600227,2.11304109250918e-12,54.108248461943,4.99505011224088e-11,63.5621621621618,62.5990059683726,64.525318355951,1.61323608856191,0.731940200446026,3.55566025182467,65.8828124999996,63.3569849742438,68.4086400257555,1.98941827583902,1.01614475523913,3.89490282347705
"umc2263",2097.83,1.4435585180151,0.485886967638405,54.4662069231935,1.48872143509843e-12,54.6836543367776,3.78462785047454e-11,63.8584905660381,62.8939501683537,64.8230309637226,1.71825137852743,0.879338471086601,3.35751010206927,65.6133333333338,62.766685349688,68.4599813169795,2.15830202445101,1.12644837649662,4.13535828711215
"gpm462",2102.66,NA,NA,NA,NA,NA,NA,63.3770491803276,62.3310356642847,64.4230626963706,1.64720235255291,0.751885614638652,3.60862814426873,65.3699186991868,62.7572667587635,67.9825706396101,2.01280389983056,1.02338459818905,3.95880448693709
"umc1920",2128.43,0.718340202107205,0.698255567241537,46.7521392062045,7.04534010193213e-11,46.9552922359404,1.5579642742807e-09,64.6345177664972,63.676003740169,65.5930317928254,1.59596557250169,0.72314062824561,3.52228323111936,65.1617647058821,62.7867233216905,67.5368060900736,1.93448873595126,0.986231553681777,3.79449091397639
"umc2264",2131.13,NA,NA,NA,NA,NA,NA,63.6415929203537,62.7195834617296,64.5636023789777,1.75855657792517,0.946883695987008,3.26599903543627,66.4694835680748,63.4870411226895,69.4519260134602,2.24882253184698,1.18853601418368,4.25498488846052
"gpm332",2165.42,NA,NA,NA,NA,NA,NA,62.538011695906,61.4856825835197,63.5903408082923,1.5985499278165,0.680469154664705,3.75529420283754,65.583333333333,63.1367322405474,68.0299344261185,1.93298964231812,0.972096385307886,3.84370214083833
"bnlg1601",2176.13,0.140165623699727,0.932316609845918,49.6274598077659,1.67314672359291e-11,49.6717098357144,4.22812767368706e-10,63.8854166666671,62.8764843572218,64.8943489761125,1.60046787493175,0.712795367869298,3.59359436684531,65.1227436823109,62.7786524394954,67.4668349251264,1.92212140235385,0.980213401408208,3.76912892649604
"umc1102",2182.85,1.28816097270787,0.525145198344131,47.5305591145324,4.77386603270623e-11,47.8002548699264,1.03874299482165e-09,64.2577319587628,63.3085048747185,65.206959042807,1.56972863777676,0.690300330627447,3.56953037240586,65.1896551724135,62.943650263205,67.4356600816221,1.88999140904263,0.965257173160419,3.70063815693736
"psr119a",2197.99,0.645207977519873,0.724260612927816,61.1697663891097,5.2137955727161e-14,61.2173991689638,1.60922696456589e-12,64.4261603375522,63.510395304316,65.3419253707883,1.75352764432401,0.9512894463867,3.23230664556177,65.4170403587439,62.5502992409878,68.2837814764999,2.22016013186918,1.18188179672255,4.17056174721551
"cdo105",2200.69,0.805984187026945,0.668317383345059,61.38012513942,4.69326607902834e-14,61.4772690932079,1.41895582063898e-12,63.9999999999998,63.1028022745447,64.8971977254549,1.58412591523847,0.761629623841349,3.29484940813286,65.6161137440756,62.5994338451091,68.6327936430421,1.93057780690838,0.875537633931352,4.25696226419368
"AY111507",2201.39,0.0759221164742334,0.962750431360236,54.3050233939024,1.61366730678887e-12,54.3842112618098,4.37266380000259e-11,64.2073732718891,63.2447117683105,65.1700347754676,1.65276337261186,0.807704463320582,3.38196319309321,65.1367187499997,62.621264754236,67.6521727457634,2.01425494152685,1.04188712240932,3.89410991095002
"umc26a",2214.29,0.060167428653634,0.970364296754344,50.1308808284313,1.30082100666843e-11,50.1812574779579,3.30950419675395e-10,63.455399061033,62.4559652168045,64.4548329052614,1.73408186512148,0.89035545937637,3.37734764612934,64.7692307692308,61.887290650209,67.6511708882527,2.1640385464099,1.12472681882102,4.16373358577582
"IDP3796",2214.3,0.0591876029478595,0.970839807165127,49.940736336362,1.43056268766518e-11,49.9913631011489,3.62589012317172e-10,63.8547008547011,62.8996377014026,64.8097640079997,1.68182395408771,0.85725871800016,3.29950778353318,65.2080000000003,62.6494258303992,67.7665741696013,2.04926344606484,1.06770040672483,3.93320134086999
"gpm789a",2221.06,NA,NA,NA,NA,NA,NA,64.9833333333334,63.8887868529767,66.0778798136902,1.60403884956764,0.68770048593377,3.74136805709638,64.3059701492539,61.9033040000493,66.7086362984584,1.90778622296866,0.952995946602786,3.81916448388216
"gpm325b",2268.6,NA,NA,NA,NA,NA,NA,66.8682634730542,63.0892309378021,70.6472960083063,2.69598216770393,1.47012562790698,4.94401275007056,62.9057377049183,62.0099547008036,63.801520709033,1.95964383472514,1.1865803291979,3.23636239745532
"IDP249",2286.76,0.453359278694466,0.797176125250893,60.1480415266632,8.68997913800939e-14,60.48093081391,2.29853032973452e-12,66.2807017543859,63.4793030118928,69.0821004968789,2.20456383873808,1.17755092332014,4.12729642754503,63.0156249999998,62.1416475914576,63.889602408542,1.74496033570357,0.965533855467691,3.15357825718481
"IDP522",2296.32,0.46022782512978,0.794443100297549,37.5586612876691,6.98618895099169e-09,37.8441729136747,1.20663824448925e-07,65.7840531561462,63.6340722801363,67.9340340321561,1.83015186620852,0.918083267077851,3.64831380060706,62.5300546448087,61.4466810588585,63.613428230759,1.56563836979628,0.646320125460796,3.79258421394624
"gpm274",2306.41,NA,NA,NA,NA,NA,NA,65.6859504132228,63.0508113123408,68.3210895141048,2.04264345518702,1.04731948532366,3.98387726332518,63.5742574257423,62.5479757893758,64.6005390621088,1.67425964819515,0.805901277234903,3.47827388882211
"lim331a",2338.21,0.925093580886674,0.629677943912153,88.5236343352514,5.98876187594277e-20,88.9235282623794,2.22919195235902e-18,63.059800664452,62.3117809351578,63.8078203937461,2.09007230418387,1.40034773159334,3.1195124883346,67.3694267515925,63.3367443718566,71.4021091313283,3.09096112512073,1.77529841820329,5.38165334855468
"gpm211",2361.52,NA,NA,NA,NA,NA,NA,65.0528634361232,62.2456935162549,67.8600333559915,2.06850637970977,1.04431164217793,4.0971664684085,64.1736842105262,63.1092055223939,65.2381628986585,1.68406886491887,0.797840883372381,3.55470370207319
"lim424",2373.11,0.28676176389628,0.866424000779654,30.2381983182162,2.71555537872687e-07,30.3092797332591,4.2337071243306e-06,64.9013605442172,62.7040107693902,67.0987103190442,1.81668248901987,0.894405450619612,3.68997669191872,63.9644970414196,62.80725716329,65.1217369195493,1.56188453124564,0.613405042499698,3.97695343194967
"lim269",2374.81,NA,NA,NA,NA,NA,NA,62.2615894039734,61.5150451633353,63.0081336446115,1.98538769147153,1.29185689548664,3.05123911109503,68.4915254237286,64.9105417771634,72.0725090702939,2.81280336886619,1.60456771898929,4.93083756969049
"AY111125",2377.31,NA,NA,NA,NA,NA,NA,64.5521885521888,62.3643596118347,66.740017492543,1.83876146955233,0.921185536001703,3.67031787818257,65.5511363636367,64.5432487268769,66.5590240003966,1.54501203195488,0.629490000783548,3.79205734152105
"asg7b",2387.11,NA,NA,NA,NA,NA,NA,64.3959731543627,62.2235702632381,66.5683760454872,1.85362420246675,0.939046725181895,3.65894751755292,64.8069306930695,63.7889979557605,65.8248634303785,1.57596905255505,0.689977771954714,3.59964995332381
"umc1135",2410.31,NA,NA,NA,NA,NA,NA,65.8455882352944,63.4828053140258,68.208371156563,1.95837915210073,1.0116906286211,3.79093054228457,63.0307017543863,62.0760484796069,63.9853550291657,1.63154904875223,0.793035966776514,3.35666023989358
"umc2272",2414.31,NA,NA,NA,NA,NA,NA,66.0199203187253,63.4583968339228,68.5814438035278,2.04374485596303,1.06301414811964,3.92929204532588,63.22972972973,62.2821078997093,64.1773515597506,1.66677059181292,0.831792386312782,3.3399250238962
"bnlg1605",2414.72,NA,NA,NA,NA,NA,NA,65.7546468401493,63.3633074499561,68.1459862303426,1.96546463632195,1.01405221572381,3.80951905309414,63.3410138248856,62.3776640944466,64.3043635553245,1.62971393630877,0.780042721446382,3.4049000665941
"gpm823",2415.77,NA,NA,NA,NA,NA,NA,66.0183823529409,63.6390390088937,68.397725696988,1.86037149561523,0.908799961699445,3.80829912803437,63.4965517241376,62.4031753007032,64.589928147572,1.54637867434008,0.579673892424206,4.12522805616339
"cdo118",2481.92,NA,NA,NA,NA,NA,NA,67.1329479768789,63.4721934922376,70.7937024615202,2.66918834561432,1.46534965004464,4.86202485812602,63.1810699588478,62.3209576038294,64.0411823138663,1.93015296259659,1.16370822016427,3.2013956715838
"IDP472",2483.69,0.328629924463873,0.848474742292354,71.7031160922147,2.69070554012328e-16,72.1169113100569,8.10772481755682e-15,66.8679245283022,63.8528286141264,69.8830204424781,2.37761011037461,1.30554503992764,4.33001517685585,62.7500000000002,61.9386218030523,63.5613781969482,1.81098984667368,1.06676539086069,3.07441941110319
"gpm850b",2489.07,0.132147006937394,0.936062057954722,32.2278600062532,1.00417433620268e-07,32.312889464228,1.65109666898467e-06,63.4117647058817,62.1322288963174,64.6913005154461,1.48523119600403,0.4381667425045,5.03441154153984,64.8414634146335,62.8450117668213,66.8379150624457,1.71347462068956,0.821387533102912,3.57443369593897
"IDP3813",2494.1,0.0781758650815561,0.961666143680999,37.3085483927845,7.91683607518391e-09,37.3523342209552,1.5239972495263e-07,63.6862745098042,62.5875017071997,64.7850473124086,1.498664646295,0.528631172544784,4.2487008687787,64.9546827794565,62.9715555009407,66.9378100579724,1.7438018296653,0.858650983203672,3.5414212300771
"sdg115",2495.73,0.547207038463548,0.760633592075048,34.6295275693708,3.02199424435393e-08,34.7769985805525,5.16198807584842e-07,63.292682926829,62.2289479748908,64.3564178787672,1.50231188827863,0.551904471938012,4.08936894774211,65.1815476190474,63.2286400100664,67.1344552280283,1.7466235919073,0.867689335965935,3.51588275360218
"csu303",2569.34,NA,NA,NA,NA,NA,NA,68.4640522875814,64.4028691237679,72.5252354513949,3.06084861582718,1.73831485261655,5.38958419121201,62.7108843537412,61.8503413588727,63.5714273486098,2.15669756791777,1.43394753979457,3.24373400726277
"jpsb107c",2598.24,0.720786069807098,0.697402168803722,115.167311052874,9.81151691819069e-26,116.747366034478,2.64378154581595e-24,62.6451612903225,61.5447505795931,63.7455720010519,14.2569276752865,12.1726793093053,16.6980482746283,62.3508771929824,61.2533135539831,63.4484408319816,14.9473715464875,12.8592349567592,17.3745885272364
"IDP284",2614.13,0.798964828115255,0.670667084071615,53.5959045966642,2.30036732705036e-12,54.2427591854305,4.68135012637136e-11,61.9820627802692,61.0937165028182,62.8704090577203,1.6306807122881,0.803735469221618,3.30845120970418,66.7509578544064,64.2758463935977,69.226069315215,2.00946338836352,1.04489100386358,3.86446346484247
"umc2008",2617.14,0.57890595197176,0.748672997692764,55.9372964148988,7.13461294063334e-13,56.5905304979895,1.50771714340726e-11,62.621761658031,61.5499313496149,63.6935919664472,1.61868215474971,0.722608670728405,3.62593478910795,68.9999999999999,65.5778064357675,72.4221935642323,1.98293394209176,0.868132462605104,4.52929384405264
"IDP624",2627.14,0.94412064714032,0.623715887013829,53.6455149979961,2.24400814409674e-12,54.5763440053304,3.9856794002849e-11,61.4698275862074,60.5177403412834,62.4219148311313,1.70864760171184,0.887570993324805,3.2892880105279,67.4641350210975,64.7795919146974,70.1486781274977,2.10782412090038,1.10255810252605,4.02964933500588
"gpm660c",2659.88,NA,NA,NA,NA,NA,NA,62.93991416309,62.0100422833697,63.8697860428103,1.85464674111582,1.05705623365396,3.25405065957691,68.4074074074072,65.0731932656993,71.7416215491152,2.43733011601965,1.30561719411778,4.55001521213152
"IDP253",2666.41,0.481782047744578,0.785927269032201,71.8300338381605,2.52526136642163e-16,72.3672629391104,7.17794819523443e-15,62.9401993355481,62.1468499669115,63.7335487041848,1.94941678439441,1.23995445952068,3.06481078405707,67.207650273224,63.7507198820476,70.6645806644004,2.66218050778484,1.4901410688962,4.75606317009925
"gpm34a",2677.11,NA,NA,NA,NA,NA,NA,66.763285024155,63.6975307160829,69.8290393322272,2.1583789686852,1.08943340644979,4.27616754257968,63.0952380952384,61.9442889680712,64.2461872224056,1.73141989743271,0.810602032660834,3.69825727106239
"umc255b",2700.06,0.218792120720012,0.896375328449243,41.2698030847471,1.09238599984262e-09,41.4597073713496,2.15871711980579e-08,65.6868327402132,63.39572922209,67.9779362583364,1.86838870553435,0.931602722239637,3.74717277186138,63.2443181818179,62.1375366941375,64.3510996694982,1.58444450109652,0.657630970921574,3.81743635573755
"umc2278",2760,0.989659087279158,0.609674821390743,73.5487586886815,1.06927638453876e-16,73.8995800905399,3.40501832392615e-15,66.4055555555557,62.8900118013299,69.9210993097814,2.65677272347498,1.47627663719786,4.78124568685064,62.8413284132843,61.9882577643833,63.6943990621853,1.95374532436632,1.21030185903909,3.1538584890829
"bnlg1434",2764.3,0.252926781550953,0.881206409236298,68.7497298269296,1.17811002588094e-15,68.9166093155351,3.84296472941486e-14,65.9481132075475,62.9325083776852,68.9637180374099,2.28808670740932,1.22194389513224,4.2844362997997,63.4725738396629,62.5850710750144,64.3600766043114,1.77194278950331,0.97903227100908,3.20702528634384
"bx4",2797.5,NA,NA,NA,NA,NA,NA,65.0559210526316,62.921781135215,67.1900609700482,1.818305664463,0.908881301275675,3.63769777723196,64.1675675675677,63.1265603118141,65.2085748233213,1.54972458406123,0.637089923063843,3.76971319039855
"cyp5",2806.6,NA,NA,NA,NA,NA,NA,64.4395604395606,62.0792771448563,66.7998437342649,1.92486706730007,0.978301707375892,3.78729097459579,64.995327102804,64.0385216316794,65.9521325739285,1.6025413367263,0.746150891188676,3.44184904989561
"chr117c",2894.1,1.40907544621602,0.494337042035773,67.9834613366562,1.72814007079157e-15,68.1766294253732,5.50548435082364e-14,65.606796116505,62.5271243601936,68.6864678728165,2.42034461948129,1.33233811905104,4.39683290096393,63.8299319727894,63.0070161716735,64.6528477739054,1.85405010877014,1.12486734658972,3.05591749662934
"umc87a",2894.11,1.41806799055167,0.492119357544813,67.9870901864039,1.72500733337946e-15,68.1827707493405,5.48908511916641e-14,65.6067961165048,62.5262807313105,68.6873115016992,2.30534350337086,1.22563769581826,4.33619876956059,63.4444444444445,62.4955157780974,64.3933731107915,1.80320239600894,0.996802898037742,3.26196772438483
"gpm147",2905.29,NA,NA,NA,NA,NA,NA,67.3880597014927,64.2325482657301,70.5435711372552,2.23996628674689,1.15265380675474,4.35295397140021,63.704918032787,62.5915540202936,64.8182820452804,1.77767326682121,0.886036279154018,3.56658335320995
"umc2281",2918.61,NA,NA,NA,NA,NA,NA,66.2873134328353,63.8933521991285,68.6812746665422,1.92757090090718,0.974088024366595,3.81436737243551,61.9538461538456,60.9093302303487,62.9983620773426,1.61500773200563,0.72557376507513,3.59474129300677
"umc1902",2941.41,NA,NA,NA,NA,NA,NA,66.3926380368096,64.4051043002462,68.380171773373,1.75602793594704,0.868565151153118,3.55026230068355,61.1321839080458,60.005634989252,62.2587328268395,1.52855838080165,0.583184209579442,4.00643687730144
"gpm817",2963.8,NA,NA,NA,NA,NA,NA,66.2296296296297,63.8450787976344,68.6141804616249,1.90323285996704,0.951426974593011,3.80722369239933,62.8720930232558,61.7650080182373,63.9791780282744,1.59884084124222,0.670710841668084,3.81131760039325
"umc1117",2978.51,2.11858668872499,0.34670072180542,51.5042277339191,6.54634742435732e-12,52.6897380596863,9.89565627080126e-11,66.9191176470588,64.5455936077661,69.2926416863516,1.97700112526068,1.02988888188562,3.79510209113616,61.75,60.8589706379586,62.6410293620415,1.62090234402299,0.795091583570367,3.3044299086417
"jpsb527b",2990.41,3.01023542882523,0.221991160734767,54.1019764384794,1.78609718646701e-12,55.2819383501988,2.83574596419373e-11,67.0613026819923,64.6029180062263,69.5196873577583,1.97432760115758,1.0106130133391,3.85703471580444,60.8915094339622,59.9294952970031,61.8535235709213,1.62834605282121,0.774546378778524,3.42330806829143
"zp1",2992.21,NA,NA,NA,NA,NA,NA,67.3397683397687,64.8634574284633,69.8160792510742,2.00510742712939,1.03850423037952,3.87139086844176,61.5207373271894,60.5831777930483,62.4582968613304,1.64136580168671,0.799920940204768,3.36793495399309
"gpc1",3014.03,1.12792815800686,0.568949228035332,50.4175437959156,1.12711821713855e-11,51.2730935742012,1.95734380970818e-10,66.9390681003583,64.6188091454477,69.2593270552689,1.9223538808045,0.984009946896077,3.75549500764792,61.4039408866994,60.4606585472643,62.3472232261345,1.59072291151643,0.72550095475888,3.48779607335499
"gpm155",3027.44,NA,NA,NA,NA,NA,NA,67.9808612440195,64.9747972736179,70.9869252144212,2.1240431158132,1.06304025675994,4.24401534104108,61.2057142857148,60.1682881282942,62.2431404431354,1.68699134746498,0.79175740501518,3.59445934877886
"gpm130",3043.91,NA,NA,-233.515812620853,1,-233.503608366723,1,63.987394957983,63.0994951328941,64.875294783072,1.71400299202749,0.913611834403134,3.21559566771424,65.3711790393011,62.5741669355667,68.1681911430355,2.16255017663287,1.13867173566458,4.10708645870215
"isu61d",3051.33,0.530338638440768,0.767076058259424,59.5360188018563,1.18009720003303e-13,59.5667657835038,3.57731762232063e-12,64.9014084507039,63.969508647575,65.8333082538327,1.6310681124406,0.785616941996742,3.38636178168312,64.2613636363632,61.8060095036064,66.71671776912,1.99592015708878,1.03554601150468,3.84695342284682
"IDP2574",3055.01,0.767389404198567,0.681339406920651,60.5715471356237,7.03162431644811e-14,60.7040525509319,2.06323211159346e-12,64.4342105263156,63.5370376690382,65.3313833835929,1.65554988447185,0.835226089277721,3.28156107090112,64.6601562499997,62.1362758654686,67.1840366345307,2.04537013539487,1.07239273972495,3.90112580568033
