"","SNP Names","Position (cM)","Mean LOD","Mean P Value","Variance LOD","Variance P Value","Joint LOD","Joint P Value","A Mean Est","A Mean Lower Bound","A Mean Upper Bound","A Standard Deviation Est","A Standard Deviation Lower Bound","A Standard Deviation Upper Bound","B Mean Est","B Mean Lower Bound","B Mean Upper Bound","B Standard Deviation Est","B Standard Deviation Lower Bound","B Standard Deviation Upper Bound"
"140","ndp2",280.95,4.99537529547271,0.0822750276786623,4.68552993941272,0.0960616631049327,6.80718898801053,0.146435040834611,60.1601671309181,59.6802488852288,60.6400853766075,11.6181043097251,10.7495544850666,12.5568318146737,61.628742514969,60.967813808909,62.2896712210291,10.9396953078137,9.76178128777565,12.2597433705739
"141","mmp23",284.55,4.76929425651414,0.0921214809120735,4.71739027803781,0.0945435088792232,6.57658313088245,0.160028533013609,60.3267776096822,59.8235513872398,60.8300038321245,10.1168924824528,9.28294145082777,11.0257631208461,62.0181818181817,61.3781278664626,62.6582357699008,10.4613208378206,9.4144192641844,11.6246398849224
"142","AW400087",285.55,4.76047663596935,0.0925285236712482,4.70206662972078,0.0952706667401927,6.55916784675237,0.161100299022286,61.0092449922948,60.5185250022986,61.499964982291,5.13671235058151,4.55069916933684,5.79818897948856,61.0278422273772,60.3552793974627,61.7004050572918,5.51828865554544,4.7560855639781,6.40264126376463
"143","ndp1",286.95,4.3491668755231,0.113655488395808,4.86068153450816,0.0880068376236155,6.30203795309054,0.177698828587094,60.5511695906433,60.0611158549129,61.0412233263738,11.5790315237575,10.692936846992,12.5385544632564,60.2709497206704,59.5704758243744,60.9714236169665,11.9580269387019,10.7119346959318,13.3490739372252
"144","bnlg1866",288.45,4.2964124202767,0.116693293391352,4.86985483017379,0.0876041055536784,6.25892153392572,0.180628303065596,60.8319444444445,60.3631577154085,61.3007311734805,9.5254755797806,8.76064150962275,10.3570822891603,62.3825,61.7137218816845,63.0512781183156,10.0608987508071,8.9922240193953,11.2565794018996
"145","umc1880",288.65,4.29889557515139,0.11654849953618,4.87134368083589,0.0875389151061211,6.26222162918029,0.180402559883882,60.9483695652189,60.4883884390928,61.4083506913449,7.42703106619953,6.76903705897285,8.14898632962473,61.8582089552253,61.1693667215696,62.547051188881,8.05052618435803,7.10085437166197,9.1272075799331
"146","umc1598",289.05,4.44248261919897,0.108474374936117,5.61571817270597,0.0603340241558517,6.81898334922199,0.145768977218902,60.7699724517915,60.2937350167359,61.2462098868471,10.625209903045,9.80706379205173,11.5116091704495,61.4807692307701,60.8127114116259,62.1488270499142,11.2327730787062,10.1045307571734,12.4869916347309
"147","lim432",290.75,2.77277678084754,0.249976493779184,5.27550091323957,0.0715219805232938,6.17615692597223,0.186373339241782,60.6957123098202,60.2234781993614,61.1679464202791,11.1562194194262,10.3155463617003,12.0654037479279,61.6420047732698,60.9717706644243,62.3122388821153,12.0066978155429,10.832499820412,13.3081739971152
"148","AY107489",293.99,4.90657419730337,0.0860103966589999,4.75652324213214,0.0927116054078109,6.77686929323021,0.148160067034135,60.3215189873427,59.8670704094981,60.7759675651873,9.59053474926056,8.85185226780589,10.390859900735,62.0125628140712,61.3389994847327,62.6861261434096,10.0321401012713,8.96091959225777,11.2314181569592
"149","gpm28c",294.93,1.45998929337915,0.481911569905528,1.71212332018258,0.424831924479064,2.91576147189007,0.57202004371911,61.021136063409,60.5675509200417,61.4747212067764,5.81137926096908,5.23619567522896,6.44974538949878,63.5329153605024,62.8021486172014,64.2636821038034,5.99593521539582,5.10658071099417,7.04017837803343
"150","mmp151a",295.55,4.62720967956352,0.098904074820484,5.28149721081571,0.0713078681148826,7.04323674498633,0.133620926359138,61.2410468319567,60.786221022346,61.6958726415674,9.95058538961534,9.17701725248747,10.789360733651,60.3333333333341,59.675923153686,60.9907435129822,11.3389017093346,10.2449959428963,12.5496088715486
"151","AY110393",301.15,1.45863158254656,0.482238829253256,2.34535745888605,0.309536664741337,3.7298979778358,0.443792377648998,60.5821114369507,60.1087253340348,61.0554975398665,10.321356008556,9.5042752277791,11.2086810727016,63.6962365591403,63.0106520310416,64.3818210872391,10.9868852372768,9.82600815132524,12.2849121798063
"152","mmp100",309.75,3.6868733096877,0.158272562221023,3.92239220183223,0.140690040754649,5.92484133767541,0.204831917597173,60.6780923994041,60.1954967384221,61.1606880603861,11.2270293399525,10.3574997504686,12.1695574064051,61.3056680161945,60.6910125695647,61.9203234628243,12.223271473728,11.1271706887027,13.4273455220873
"153","umc2145",317.35,4.10155386931897,0.128634923823223,6.2757187610849,0.0433755491384653,7.41191275172533,0.115656885405364,61.0223097112873,60.5682616950618,61.4763577275128,6.0946027390374,5.507364584481,6.74445680450309,61.7346938775522,60.890828174099,62.5785595810054,6.75374650471725,5.73727698918967,7.95030324244861
"154","mmp56",319.25,4.18358652939603,0.123465530800808,5.71439066657556,0.0574296055042414,6.89611860117709,0.141480778549969,60.8389937106915,60.391981271375,61.286006150008,8.99298860303308,8.28660225084502,9.75959042875936,61.1291291291288,60.3423816312401,61.9158766270176,10.0679690426128,8.87253336606516,11.4244710570148
"155","cdo938a",321.45,4.1722594716479,0.124166765255869,5.54092832204529,0.0626329262310288,6.73470713244166,0.150589704101755,60.6036505867014,60.1474110446975,61.0598901287053,10.4819359907569,9.69608352028671,11.3314805802204,61.1476323119777,60.4036029719258,61.8916616520296,11.601151016253,10.3521487475015,13.000847281526
"156","bnlg2238",325.05,4.14348832189861,0.125965885215412,5.40633522417234,0.0669929685518256,6.62621353513955,0.157009605279155,61.0596774193546,60.544152863548,61.5752019751612,7.59868691588449,6.86835204818376,8.40668073514122,60.8993288590602,60.2568028318129,61.5418548863074,7.94861787131264,7.05677370824762,8.95317445000515
"157","gpm898",326.83,4.19075838345834,0.123023585282261,5.32651188363394,0.0697208447684284,6.60142537725929,0.158510896860102,59.5110663983902,58.9489182117506,60.0732145850298,10.8654498083457,9.88046144494419,11.9486321762928,63.1004016064256,62.2048480623525,63.9959551504987,12.1700295872613,10.6410623429327,13.9186873811695
"158","umc2124a",326.85,4.14612709083393,0.125799797373956,5.28219095097405,0.0712831378383684,6.5318481407275,0.162794721482983,60.957415565345,60.466702601228,61.448128529462,7.92775263127023,7.21392838933257,8.71221037840478,61.4207792207792,60.7124195091172,62.1291389324411,8.47329486238153,7.47398616383282,9.60621604737389
"159","sus2",327.41,5.52346905301156,0.0631820822640434,4.93462508998475,0.0848124827317252,7.56270036211317,0.108976043012892,60.3199356913184,59.8233388802213,60.8165325024154,10.0126372086045,9.17320111874736,10.9288897706868,63.7165532879819,63.0961640151353,64.3369425608285,10.487760720202,9.45193312622107,11.6371035909124
"160","IDP1489",328.78,5.62485410733394,0.0600590488228965,4.90049435699243,0.0862722592163582,7.63671700419648,0.105829582406913,60.1146853146856,59.6360473360799,60.5933232932913,12.051406207454,11.16299931974,13.0105169244464,62.4821852731594,61.828618278558,63.1357522677608,12.6135482817281,11.415551224585,13.937268304034
"161","umc1849",333.35,5.15712364304137,0.075883058966162,5.12456871657304,0.0771283502647683,7.36911438910011,0.117621222201983,60.04833836858,59.5566661449965,60.5400105921635,9.82524399335876,9.01288363574503,10.7108250178859,61.5756929637526,60.9479799716281,62.2034059558771,10.4829731457887,9.46141414206352,11.6148309676844
"162","asg75",334.85,5.1989888678733,0.0743111379085361,5.43573138361729,0.0660155015998729,7.7149036244223,0.102597898359909,60.6069651741295,60.0876561486057,61.1262741996533,11.0530439340843,10.1395814051667,12.0487991887462,61.4125326370758,60.6802025273336,62.1448627468181,12.3416610901446,11.0756216455723,13.7524198043439
"163","gpm364",335.61,5.87786544803776,0.0529221811806665,5.03296237005062,0.0807432279312,8.01350736046713,0.0910846538160203,60.4700162074554,59.9728289247085,60.9672034902024,9.56853087499117,8.74865580998818,10.4652400430625,63.7193396226415,63.0814293894755,64.3572498558076,10.1138353842952,9.07790430613044,11.2679824253647
"164","sod4",335.85,5.88079907282688,0.0528446111735954,5.03344120272159,0.0807238989973768,8.01680798379964,0.0909644332704237,59.6591591591598,59.1717830651274,60.1465352531923,10.046074974363,9.22728194376303,10.9375245067417,62.0376940133044,61.4026829885594,62.6727050380493,10.7050242232794,9.65426397865894,11.8701481412069
"165","chr125b",338.56,5.60880488332771,0.0605429383029967,4.92736863739988,0.0851207605241135,7.64014464989023,0.105685942230943,60.0470085470094,59.5700106483801,60.5240064456386,8.94067091544075,8.19257289978644,9.75708088240409,62.102880658437,61.4918932388304,62.7138680780435,9.44645233844472,8.50469532838585,10.492493656377
"166","asg30b",339.05,5.61212219729596,0.0604426015706554,4.93669168945848,0.0847248912775423,7.64902911274272,0.105314471649071,59.8740740740727,59.3873832385765,60.3607649095689,10.3429867331294,9.51376182555406,11.2444873566571,61.7256410256397,61.038075711811,62.4132063394685,11.0445371599402,9.89464026102268,12.3280683136924
"167","IDP739",339.06,5.61088811000874,0.0604799088026694,4.93501266125611,0.0847960488832187,7.64695210115408,0.105401205019732,60.0625,59.5701080821557,60.5548919178442,8.97601724721992,8.20757209971631,9.816409121179,62.0379746835443,61.4148235789556,62.6611257881329,9.46055204354676,8.50424823060184,10.5243923438866
"168","IDP182",342.96,4.45929689922207,0.107566238442607,5.8141014935655,0.0546366297413747,8.36066844438792,0.0792248991514099,59.8653001464124,59.3777097955951,60.3528904972297,11.3900167592288,10.5139917657425,12.3390320884802,62.3477272727268,61.6898010080272,63.0056535374265,12.2926796746237,11.1261028872203,13.5815725519199
"169","AY110330",348.96,5.68714268401881,0.0582173800806594,5.13058960022684,0.0768965090005046,7.92443878862689,0.0943856438623149,60.2648809523818,59.7807901356128,60.7489717691508,11.1193383446242,10.2542158098474,12.0574491033722,62.4669811320763,61.7955298369127,63.1384324272399,12.1945828303448,11.012405485052,13.5036664430847
"170","IDP1411",348.99,5.68638965664572,0.0582393038480949,5.12935300734449,0.0769440685397902,7.92298226280151,0.0944405441885674,60.4740853658533,59.9899346013556,60.958236130351,11.7585403877445,10.8572915491346,12.7346006528893,61.4224489795915,60.7878427091865,62.0570552499965,13.2861241783034,12.1151079453361,14.5703279308586
"171","gpm492",351.93,4.6632021465572,0.0971400941079116,5.51451668106792,0.0634655309255348,8.46941909503896,0.0758196194871727,60.5332225913626,60.0307406730864,61.0357045096388,10.1832149554003,9.32358223940911,11.1221056633765,63.5747422680417,62.9055267745943,64.2439577614891,10.8329512053055,9.70593254902395,12.0908352931355
"172","csu207",354.36,8.1290238140966,0.0171713684524399,5.0780017327724,0.0789452372397195,10.4172085786887,0.0339567313973136,59.0034305317321,58.4887158172728,59.5181452461914,6.15730337621114,5.48958583010237,6.90623774544284,61.719626168224,60.9590635409374,62.4801887955106,6.58029804173557,5.63719661960752,7.68118006873489
"173","gpm933",355.89,8.25546371367201,0.0161193984945131,5.29132702521705,0.0709582564187191,10.6978447741659,0.0301781450204131,60.1458333333325,59.6556111413605,60.6360555253045,8.22327743758837,7.47684713844951,9.0442255356277,65.2783783783776,64.6190624244173,65.9376943323379,8.46918656840597,7.4846793983348,9.58319218675232
"174","umc2227",359.26,5.04235758844204,0.0803648173096689,3.44906249221567,0.178256590662456,6.92162024055324,0.140088665838548,59.8988549618327,59.3601144980054,60.43759542566,10.3292607371551,9.40287263814254,11.3469182750953,62.2484599589328,61.6385675535802,62.8583523642854,11.2040894768805,10.163564115308,12.3511417433648
"175","IDP2553",364.8,5.52297854256472,0.0631975799001055,5.86589655225615,0.0532398407768156,8.47264473566102,0.0757207570931918,59.9356287425136,59.4536226647213,60.4176348203058,9.91065005912595,9.10241672702872,10.7906490704601,62.1987447698731,61.5617234487231,62.8357660910231,10.9686457630392,9.91922641872764,12.1290899911196
"176","ufg13b",367.56,3.43003625537711,0.179960458416401,3.69120182657118,0.157930389900368,5.61729304692313,0.229610096632652,59.0772797527045,58.5867366054085,59.5678229000004,8.22218894772607,7.48331937817859,9.0340112022004,63.9435665914218,63.3349853804278,64.5521478024158,8.40426086730666,7.50031863418579,9.41714668011696
"177","ufg77",371.56,6.57326746336741,0.0373794671620284,5.19029150998717,0.0746349968581166,8.8705903538152,0.0644167654015246,60.226917057903,59.7345133132091,60.7193208025969,6.02502741359574,5.39179529719183,6.73262862065377,62.9934924078091,62.3928856897535,63.5940991258648,6.17887452545675,5.42165231874257,7.041855168277
"178","umc1917",373.16,4.54401186743266,0.103105150411083,5.71042021844024,0.0575437293825384,8.56476538182213,0.0729482183090512,60.0434173669458,59.5726077367232,60.5142269971684,9.28328475253048,8.52657468779474,10.1071507553819,62.5094339622633,61.8332072071619,63.1856607173646,10.1509129713119,9.09045749379849,11.3350768343004
"179","isu041b",375.56,6.61612933328775,0.0365869131529239,5.57758983942569,0.0614952760255342,9.34695905630129,0.0529886825387858,59.7725381414689,59.3105194739698,60.2345568089681,11.2059217584897,10.3693048013995,12.1100387019626,62.5360576923065,61.8489143193622,63.2232010652508,12.5977361255163,11.3744171520986,13.9526230984818
"180","ufg43",381.96,4.44253012289035,0.1084717985001,3.38877242198897,0.1837119548073,5.75038682016862,0.218581172135957,60.1578947368427,59.6460799584928,60.6697095151926,9.88025506943008,9.0243583474314,10.8173275571204,62.6666666666672,62.1084613959394,63.2248719373951,10.1466189198784,9.21806774092209,11.1687045917646
"181","bnlg1811",384.76,5.6537684814,0.0591970102619139,4.51812862084218,0.104448170110362,7.81552657318866,0.0985742713554578,60.340640809443,59.8279536526334,60.8533279662526,11.5562220550152,10.6177705457933,12.5776185884644,61.6045694200347,61.0359032317156,62.1732356083537,12.5244435542745,11.4870412048287,13.6555344015192
"182","IDP1953",387.66,12.8611135864893,0.00161155328265326,4.7532166040865,0.0928650140504365,14.8156905806701,0.00509915694803573,58.9329268292684,58.413367487328,59.4524861712087,10.4843216868854,9.62053809575424,11.4256604090167,63.4857142857144,62.923734132015,64.0476944394138,9.86187236698646,8.92799275280726,10.8934369992796
"183","IDP99",389.16,15.9500912308478,0.000343939215468364,6.65586330245559,0.0358672143080332,19.2670746789131,0.000696443120390248,58.444805194805,57.9106829449551,58.9789274446548,11.5928309352609,10.6485546702405,12.6208422884967,64.0590631364559,63.4889990475,64.6291272254119,11.0739836904555,10.0687179588707,12.1796156449525
"184","dupssr26",389.48,15.5620664920458,0.00041758048825158,4.36999169929428,0.112478200477542,17.1966737851541,0.00177005076951201,58.8936877076404,58.3850289314695,59.4023464838113,9.09581478744204,8.28672488270487,9.983901700432,63.8929292929285,63.3189697133598,64.4668888724973,9.280166390799,8.37409794620217,10.2842704723765
"185","umc2228",390.16,15.0405867345996,0.000541973545205505,4.43372051217576,0.108950649507756,16.7485003961006,0.0021629470585068,58.0696864111496,57.5113827892205,58.6279900330786,14.5539225910416,13.4239742844702,15.7789830565361,63.5350701402803,62.9680408210216,64.1020994595389,13.7572097409266,12.6149638365291,15.0028824742093
"186","IDP252",391.54,9.94655813096249,0.00692041828423072,4.40993568713735,0.110254070624933,11.5399431734718,0.0211212698440955,59.0837606837609,58.5504549266556,59.6170664408663,9.38759242229097,8.54202987304759,10.3168559226325,62.8018518518521,62.2357242166603,63.3679794870438,9.55103745192054,8.65732129036077,10.5370140888218
"187","gpm815a",391.64,9.94279302087291,0.00693345862331058,4.4080238261038,0.110359516246956,11.5350683104534,0.0211651913160625,60.058181818181,59.5233129875739,60.593050648788,8.90365406915851,8.06760185093266,9.82634706670338,63.8999999999992,63.1732269438911,64.6267730561072,9.42753596913884,8.31633489009779,10.6872120500142
"188","gpm251",393.19,10.3299749983619,0.00571313425741376,4.36130831876576,0.112967607643873,11.894629547793,0.0181522719019169,60.028397565922,59.4657778825461,60.5910172492979,8.13078073668989,7.29486700735519,9.06248123803645,63.6493827160484,63.0375402012127,64.2612252308841,8.03387893684013,7.12759750448148,9.05539499546963
"189","aoc1",394.51,10.9611299826205,0.00416697472818653,4.01252876871364,0.134490140917332,12.4184176823837,0.0144964769697596,58.943307086614,58.4376516410328,59.4489625321952,8.99762977036355,8.20755133919383,9.86376303221325,63.1730038022813,62.6024575575348,63.7435500470277,9.20652149621634,8.32223542039795,10.1847681276289
"190","umc2229",395.66,16.4858676133691,0.000263111198625048,5.00827811056678,0.0817459464385741,18.5247250888483,0.000974214099591997,59.3137557959816,58.8046152537643,59.8228963381989,12.8995268008267,11.9229944882967,13.9560403092173,64.2984749455339,63.7322933716332,64.8646565194346,12.0831414044278,11.0049810488017,13.2669293615271
"191","gpm850c",395.95,16.4805433380576,0.000263812570013936,5.00160853334521,0.0820190069361995,18.5148735581684,0.000978554772067172,60.5808580858077,60.0944116455074,61.067304526108,8.77762902561116,7.99952083682954,9.6314232918215,64.7813267813259,64.174302718362,65.3883508442898,8.95148145439373,7.99288887430682,10.0250386923219
"192","bnlg2295",396.56,16.6972919100094,0.000236716826758335,5.02189650443366,0.0811912129788071,18.7691571009284,0.000872405101069335,58.826666666666,58.3238636613978,59.3294696719342,12.165558991616,11.2398087930722,13.1675572336881,64.2404809619233,63.7065488625942,64.7744130612524,11.1352636546457,10.1559959775197,12.208954880736
"193","gpm181",397.33,14.7356917624857,0.000631226452372438,5.01138631358887,0.0816190036062657,16.8538119323692,0.00206352822888416,60.122203098107,59.5934692150129,60.6509369812012,9.95648738635563,9.0827179170659,10.9143146335522,64.71359223301,64.118633810444,65.3085506555761,9.48367531601651,8.50366774988116,10.5766241279685
"194","gpm532",397.34,14.7356388742246,0.000631243144827867,5.01137608892644,0.0816194208707122,16.8537405328521,0.0020635940827839,60.0255183413071,59.5225784929293,60.528458189685,7.44571720359428,6.73216046618094,8.23490541474709,64.7648456057001,64.1669847377729,65.3627064736272,7.2922472870597,6.4486308502474,8.24622648288039
"195","gpm198",398.44,14.7450394921416,0.000628283069104177,5.02408199391891,0.0811025401648766,16.8716487629954,0.00204714153577551,59.6321070234109,59.1081899403356,60.1560241064862,10.8904185938267,9.97982989356189,11.8840920550436,65.3685503685499,64.7751204036995,65.9619803334003,10.2202949452572,9.19384712304366,11.3613406194501
"196","IDP376",398.98,14.3170534899709,0.000778200196439774,5.48406777777031,0.064439151446019,16.9066254215479,0.00201538007348712,58.7916666666666,58.260212145079,59.3231211882542,12.2943625186169,11.3209434011697,13.3514800297964,63.3450980392156,62.787083135727,63.9031129427041,11.6880750496028,10.6688489008838,12.8046708350917
"197","bnlg2086",399.57,14.9304968380066,0.00057264280132924,5.60669124741349,0.0606069549884046,17.7405306946623,0.0013868245939156,58.5953488372084,58.0624373629413,59.1282603114754,15.0002247799177,13.9061561360899,16.1803694166867,63.4679089026907,62.9271389092923,64.0086788960891,13.1039042076852,12.005834847293,14.3024044282024
"198","umc2112",399.67,14.9301603788345,0.000572739144894367,5.60656654197716,0.060610734114606,17.7402861439983,0.001386976996288,58.4864048338366,57.9677700303542,59.005039637319,15.3120866958115,14.2229216003421,16.4846580448288,64.4955357142855,63.920527925052,65.070543503519,13.8969439418289,12.7047107562164,15.2010584599763
"199","asg3",400.27,14.9303188798441,0.000572693756826528,5.60654918125445,0.0606112602399637,17.7404209538531,0.00138689298162424,58.5866666666673,58.0747752386359,59.0985580946988,13.0279273548346,12.0555151804224,14.0787754502997,63.9161793372326,63.3865038890594,64.4458547854058,11.7613263176186,10.7599866099891,12.8558521272777
"200","IDP1986",402.87,15.824064618774,0.00036630936963152,6.20856971674141,0.0448565859034814,19.3296404257803,0.000676979396676621,58.9247104247101,58.3377572159204,59.5116636334997,10.4966367002551,9.52766989516848,11.5641477118152,62.4920382165602,61.9840825512572,62.9999938818632,10.0468742395421,9.20086406857227,10.9706741924336
"201","csu3",403.37,15.8214757942744,0.000366783831975479,6.19398757524008,0.0451848336295058,19.3254110606059,0.000678277988394082,57.9441441441439,57.3559371407434,58.5323511475445,13.5419753150713,12.4308141054542,14.7524606094413,63.6523297491036,63.1614035405305,64.1432559576767,11.3498340736235,10.4209462084319,12.3615198583939
"202","gpm305",405.38,11.144001271178,0.00380286467054993,2.08468763122178,0.352627219446044,12.9217993463897,0.0116642850376897,58.8670756646219,58.2714692659518,59.4626820632919,9.48965409722974,8.55593767016454,10.5252677563437,64.6673773987208,64.1215730375607,65.213181759881,8.63412642294849,7.76759413101506,9.59732676940413
"203","IDP1605",409.13,11.8800485053212,0.0026319658180655,5.25299470611451,0.072331370309437,14.3559724744822,0.00624146531403857,58.9827856025043,58.4490226490614,59.5165485559471,8.95076979643173,8.148526238109,9.83199631536154,63.270216962525,62.7254628326563,63.8149710923937,8.2600566491333,7.43360806824851,9.17838756368104
"204","IDP751",410.97,12.0561625479345,0.00241011389329588,4.82195683553008,0.0897274606685989,14.0446343063111,0.00715395555217978,59.0570987654322,58.5310033768243,59.5831941540401,10.4484872675385,9.57933789934694,11.3964960132952,63.4213836477987,62.8523440103989,63.9904232851986,9.765564886294,8.82542249080361,10.8058574700297
"205","mmp61",410.98,12.0371362103379,0.00243315111835166,4.77823635367999,0.0917105206915409,14.0008699614524,0.00729227968442325,59.2748447204965,58.7605022111125,59.7891872298805,12.3021739840727,11.3490560905806,13.3353367475208,63.8587443946184,63.2658385305404,64.4516502586964,11.8127007740493,10.7217360311066,13.014674039016
"206","lim497",412.08,12.0663056911337,0.0023979217708664,4.79656863362329,0.0908737301504123,14.0442731227043,0.00715508654153143,58.565354330709,58.0360491201621,59.094659541256,14.2237570920685,13.1641051196512,15.3687063401033,63.7074569789678,63.1707871546246,64.244126803311,13.060812661275,11.9928267131739,14.2239049602491
"207","umc2025",415.38,12.3182315852855,0.00211412176756312,3.99270216270732,0.13583001274005,14.2027865563981,0.00667519259680303,58.9963898916973,58.4089653534043,59.5838144299902,8.47510476215902,7.6349683862526,9.40768803429517,63.3752495009985,62.8407761808472,63.9097228211497,7.53318060692386,6.74998353652327,8.40725162505559
"208","mmp39",423.58,10.5583147469814,0.00509672361825228,5.91462739815046,0.0519583055135407,14.228536620489,0.00660027292561238,59.2906764168185,58.719292739808,59.8620600938291,13.6555620472754,12.5456232005263,14.8636996222847,63.7663934426225,63.2170516476776,64.3157352375674,12.3901275311359,11.3265145081521,13.5536188231005
"209","umc1515",428.98,10.4163952511646,0.00547152654517502,5.38712817099481,0.0676394365242393,12.9917871702425,0.0113159930863235,58.9596412556052,58.441168426315,59.4781140848955,9.36411029736695,8.56063676987074,10.242995237208,63.2490118577075,62.7074433716204,63.7905803437945,8.62014602440691,7.77528467310874,9.55680989264521
"210","myc7",429.58,8.90383176165904,0.0116562136478092,3.68553326774787,0.158378643691109,11.121449101918,0.0252324729656721,60.0968253968261,59.5805823629488,60.6130684307034,9.18025084599588,8.3730717391071,10.065243463971,64.0738095238102,63.4794702173282,64.6681488302921,8.70151273782781,7.77395515485757,9.73974282309412
"211","IDP1457",430.79,8.08894944730781,0.0175189045054973,5.53648712365546,0.0627721633943435,10.7256529888591,0.0298266258814064,59.6418539325835,59.1334300399331,60.1502778252338,11.3098970887623,10.4346360455188,12.2585753446884,62.9101382488471,62.3277267013951,63.4925497962991,10.1937846721561,9.19453818191475,11.3016275408673
"212","gpm104",431.65,8.09587964588001,0.0174583048146094,5.55055525299234,0.0623321692255387,10.7395706303312,0.0296521824656975,60.5617283950618,60.0482052443254,61.0752515457983,11.3674429569191,10.4615006026894,12.3518378754948,63.4871794871796,62.8333153719644,64.1410436023948,10.6900372734959,9.54929636497058,11.9670489364986
"213","gpm787b",431.73,8.09423027484753,0.0174727083641111,5.54805270011678,0.0624102128170772,10.7367166584816,0.0296878736254998,60.7636363636367,60.2374384383901,61.2898342888833,10.341902942627,9.46045771362577,11.305473763777,63.7994350282489,63.1458087761242,64.4530612803736,9.8705441846816,8.78544528246259,11.0896647089972
"214","AY111680",431.98,8.08821118052417,0.0175253725118435,5.53732757438228,0.0627457904808407,10.7258711089702,0.0298238843435887,59.7171428571434,59.2055906308585,60.2286950834283,11.8751254197007,10.9669411516851,12.8585174100214,63.1515151515157,62.5265640102109,63.7764662928204,10.9578493464857,9.85793923951723,12.1804830992402
"215","IDP2367",432.06,8.08551463326978,0.0175490174457464,5.53275527199037,0.0628894009398527,10.7209939202831,0.0298852435413523,59.4289855072454,58.9103240480821,59.9476469664086,12.8720107058248,11.9084823664389,13.9134991775123,62.7563805104399,62.1696096145962,63.3431514062835,11.5368036175737,10.4551867217222,12.7303166603358
"216","IDP2412",434.36,8.61173755501745,0.0134891613696817,5.02586773996203,0.0810301582135378,10.7817201694714,0.0291298683664052,59.5014662756594,58.9848685668529,60.0180639844659,11.2591048119477,10.3698280155143,12.2246425858527,62.9051724137927,62.3329960986321,63.4773487289533,10.3505677858969,9.36792905509698,11.4362793377643
"217","gpm429c",434.37,8.56980427951745,0.0137749694771744,5.03125365145112,0.0808122411357133,10.7571587552349,0.0294331416317238,60.6407894736851,60.1817573981739,61.0998215491964,10.4821711874116,9.69239903082248,11.3362968706497,64.1229235880408,63.3991901430391,64.8466570330424,10.4067126581535,9.18873837519411,11.786130361676
"218","AY109678",435.68,9.17927376346377,0.0101565457311517,4.89310165315195,0.0865917419439143,11.2007299326291,0.0243983439256836,59.5108359133137,58.9992868806242,60.0223849460032,10.3644729126261,9.50764463831412,11.2985184914955,63.1052631578958,62.536643738025,63.6738825777666,9.92080666193637,8.97108231249169,10.9710736559037
"219","IDP194",435.73,9.17942997586686,0.0101557524729234,4.89326976782066,0.0865844635788141,11.2009628901439,0.024395932717655,59.7706552706546,59.2631833573527,60.2781271839565,10.9517991630815,10.0903236399264,11.8868243664528,62.0956937799037,61.488805968148,62.7025815916594,10.1705468403145,9.14607480074489,11.3097722558104
"220","mmp143",436.28,8.8410073476616,0.0120281724830581,4.75309910281754,0.0928704700892046,10.7294143605449,0.0297793834929137,59.8550932568139,59.3594070798848,60.350779433743,9.99555301796965,9.18477432669404,10.8779025571338,63.1406593406584,62.5608817309658,63.720436950351,9.50202625632597,8.55747577651441,10.5508336025561
"221","gpm540b",437.09,8.4146015804849,0.014886495932403,4.56910204963661,0.101819766393587,10.1259719949173,0.0383583294233981,60.3323262839876,59.8335193282171,60.8311332397582,10.5983810375504,9.74445377440268,11.5271397676667,63.8708010335914,63.2381965985814,64.5034054686014,10.3006372437367,9.22888765476135,11.4968489807452
"222","csu1138",437.38,7.9263255065427,0.0190029176083312,4.47093298323502,0.106942230561104,9.53491823144063,0.0490346791514663,59.628306878308,59.1511811177291,60.105432638887,10.9119135185791,10.0899045578784,11.8008902813632,63.0925925925937,62.4885148694746,63.6966703157129,10.4761053662865,9.44503897123833,11.6197279841555
"223","rz323a",437.68,7.78619572886498,0.0203821071309911,4.43723439477605,0.108759397670281,9.36031409046318,0.052697979487135,59.5911458333339,59.1219408762608,60.0603507904069,12.6646276141852,11.7742995064861,13.6222789744415,63.3606138107422,62.7186299151896,64.0025977062948,12.3670316227248,11.1660042909012,13.6972427354433
"224","AY106439",438.38,7.78496982061987,0.0203946042572747,4.43652612663266,0.108797919899228,9.35870653959697,0.0527328907874409,59.8197146562912,59.3484200292075,60.2910092833749,11.6380200146973,10.7922889984719,12.5500262160948,63.3316455696209,62.6925925868628,63.970698552379,11.3105295545819,10.1790228970959,12.5678152115728
"225","gpm519",438.44,7.78450682823555,0.0203993260770214,4.4361576557158,0.108817966180438,9.35800581055818,0.0527481154779271,60.7027027027037,60.22376249018,61.1816429152274,10.0627711929591,9.26127438571138,10.9336317945696,63.9041916167674,63.215015041492,64.5933681920427,9.98818556744238,8.85503358932088,11.2663435912856
"226","IDP676",439.48,7.79017674625745,0.0203415767209484,4.4459019371477,0.108289079188921,9.368709578982,0.052516012167311,59.8000000000006,59.3153058109576,60.2846941890437,11.0430261373212,10.2066578578052,11.947929279936,62.830334190232,62.1797211668556,63.4809472136084,10.734017125213,9.62557685869787,11.9701006324885
